"Record Length",2500,"Points",-5.00000000e-008,7.99999803e-003
"Sample Interval",4.00000000e-011,s,-4.99600000e-008,7.99999803e-003
"Trigger Point",1250,"Samples",-4.99200000e-008,-2.08616256e-009
"Trigger Time",4.00000000e-011,s,-4.98800000e-008,-8.00000221e-003
"",,,-4.98400000e-008,-1.60000023e-002
"Horizontal Offset",-5.00000000e-008,s,-4.98000000e-008,-1.60000023e-002
,,,-4.97600000e-008,-8.00000221e-003
,,,-4.97200000e-008,-8.00000221e-003
,,,-4.96800000e-008,-2.08616256e-009
,,,-4.96400000e-008,-2.08616256e-009
,,,-4.96000000e-008,-2.08616256e-009
,,,-4.95600000e-008,-2.08616256e-009
,,,-4.95200000e-008,-8.00000221e-003
,,,-4.94800000e-008,-8.00000221e-003
,,,-4.94400000e-008,-8.00000221e-003
,,,-4.94000000e-008,-8.00000221e-003
,,,-4.93600000e-008,-8.00000221e-003
,,,-4.93200000e-008,-1.60000023e-002
,,,-4.92800000e-008,-1.60000023e-002
,,,-4.92400000e-008,-1.60000023e-002
,,,-4.92000000e-008,-1.60000023e-002
,,,-4.91600000e-008,-1.60000023e-002
,,,-4.91200000e-008,-1.60000023e-002
,,,-4.90800000e-008,-1.60000023e-002
,,,-4.90400000e-008,-8.00000221e-003
,,,-4.90000000e-008,-2.08616256e-009
,,,-4.89600000e-008,-2.08616256e-009
,,,-4.89200000e-008,-2.08616256e-009
,,,-4.88800000e-008,-2.08616256e-009
,,,-4.88400000e-008,-8.00000221e-003
,,,-4.88000000e-008,-8.00000221e-003
,,,-4.87600000e-008,-8.00000221e-003
,,,-4.87200000e-008,-8.00000221e-003
,,,-4.86800000e-008,-2.08616256e-009
,,,-4.86400000e-008,-2.08616256e-009
,,,-4.86000000e-008,-2.08616256e-009
,,,-4.85600000e-008,-8.00000221e-003
,,,-4.85200000e-008,-8.00000221e-003
,,,-4.84800000e-008,-8.00000221e-003
,,,-4.84400000e-008,-2.08616256e-009
,,,-4.84000000e-008,-2.08616256e-009
,,,-4.83600000e-008,7.99999803e-003
,,,-4.83200000e-008,7.99999803e-003
,,,-4.82800000e-008,-2.08616256e-009
