"Record Length",2500,"Points",-4.40000000e-008,2.39999771e-002
"Sample Interval",4.00000000e-011,s,-4.39600000e-008,1.19999766e-002
"Trigger Point",1100,"Samples",-4.39200000e-008,1.19999766e-002
"Trigger Time",2.99607843e-011,s,-4.38800000e-008,1.19999766e-002
"",,,-4.38400000e-008,1.19999766e-002
"Horizontal Offset",-4.40000000e-008,s,-4.38000000e-008,1.19999766e-002
,,,-4.37600000e-008,1.19999766e-002
,,,-4.37200000e-008,1.19999766e-002
,,,-4.36800000e-008,1.19999766e-002
,,,-4.36400000e-008,1.19999766e-002
,,,-4.36000000e-008,1.19999766e-002
,,,-4.35600000e-008,1.19999766e-002
,,,-4.35200000e-008,1.19999766e-002
,,,-4.34800000e-008,1.19999766e-002
,,,-4.34400000e-008,1.19999766e-002
,,,-4.34000000e-008,-2.38418580e-008
,,,-4.33600000e-008,1.19999766e-002
,,,-4.33200000e-008,1.19999766e-002
,,,-4.32800000e-008,1.19999766e-002
,,,-4.32400000e-008,2.39999771e-002
,,,-4.32000000e-008,2.39999771e-002
,,,-4.31600000e-008,1.19999766e-002
,,,-4.31200000e-008,1.19999766e-002
,,,-4.30800000e-008,1.19999766e-002
,,,-4.30400000e-008,1.19999766e-002
,,,-4.30000000e-008,1.19999766e-002
,,,-4.29600000e-008,1.19999766e-002
,,,-4.29200000e-008,1.19999766e-002
,,,-4.28800000e-008,1.19999766e-002
,,,-4.28400000e-008,-2.38418580e-008
,,,-4.28000000e-008,-2.38418580e-008
,,,-4.27600000e-008,-2.38418580e-008
,,,-4.27200000e-008,-2.38418580e-008
,,,-4.26800000e-008,-2.38418580e-008
,,,-4.26400000e-008,1.19999766e-002
,,,-4.26000000e-008,1.19999766e-002
,,,-4.25600000e-008,1.19999766e-002
,,,-4.25200000e-008,1.19999766e-002
,,,-4.24800000e-008,1.19999766e-002
,,,-4.24400000e-008,1.19999766e-002
,,,-4.24000000e-008,-2.38418580e-008
,,,-4.23600000e-008,-2.38418580e-008
,,,-4.23200000e-008,-2.38418580e-008
,,,-4.22800000e-008,1.19999766e-002
,,,-4.22400000e-008,1.19999766e-002
,,,-4.22000000e-008,2.39999771e-002
,,,-4.21600000e-008,2.39999771e-002
,,,-4.21200000e-008,1.19999766e-002
,,,-4.20800000e-008,1.19999766e-002
,,,-4.20400000e-008,1.19999766e-002
,,,-4.20000000e-008,1.19999766e-002
,,,-4.19600000e-008,2.39999771e-002
,,,-4.19200000e-008,2.39999771e-002
,,,-4.18800000e-008,2.39999771e-002
,,,-4.18400000e-008,1.19999766e-002
,,,-4.18000000e-008,1.19999766e-002
,,,-4.17600000e-008,-2.38418580e-008
,,,-4.17200000e-008,-2.38418580e-008
,,,-4.16800000e-008,1.19999766e-002
,,,-4.16400000e-008,1.19999766e-002
,,,-4.16000000e-008,2.39999771e-002
,,,-4.15600000e-008,2.39999771e-002
,,,-4.15200000e-008,2.39999771e-002
,,,-4.14800000e-008,2.39999771e-002
,,,-4.14400000e-008,1.19999766e-002
,,,-4.14000000e-008,1.19999766e-002
,,,-4.13600000e-008,1.19999766e-002
,,,-4.13200000e-008,1.19999766e-002
,,,-4.12800000e-008,1.19999766e-002
,,,-4.12400000e-008,1.19999766e-002
,,,-4.12000000e-008,1.19999766e-002
,,,-4.11600000e-008,1.19999766e-002
,,,-4.11200000e-008,1.19999766e-002
,,,-4.10800000e-008,1.19999766e-002
,,,-4.10400000e-008,1.19999766e-002
