"Record Length",2500,"Points",-5.00000000e-008,0.00000000e+000
"Sample Interval",4.00000000e-011,s,-4.99600000e-008,-2.00000003e-003
"Trigger Point",1250,"Samples",-4.99200000e-008,-2.00000003e-003
"Trigger Time",4.00000000e-011,s,-4.98800000e-008,-2.00000003e-003
"",,,-4.98400000e-008,0.00000000e+000
"Horizontal Offset",-5.00000000e-008,s,-4.98000000e-008,0.00000000e+000
,,,-4.97600000e-008,0.00000000e+000
,,,-4.97200000e-008,2.00000003e-003
,,,-4.96800000e-008,2.00000003e-003
,,,-4.96400000e-008,0.00000000e+000
,,,-4.96000000e-008,0.00000000e+000
,,,-4.95600000e-008,0.00000000e+000
,,,-4.95200000e-008,0.00000000e+000
,,,-4.94800000e-008,0.00000000e+000
,,,-4.94400000e-008,0.00000000e+000
,,,-4.94000000e-008,0.00000000e+000
,,,-4.93600000e-008,0.00000000e+000
,,,-4.93200000e-008,0.00000000e+000
,,,-4.92800000e-008,0.00000000e+000
,,,-4.92400000e-008,0.00000000e+000
,,,-4.92000000e-008,0.00000000e+000
,,,-4.91600000e-008,2.00000003e-003
,,,-4.91200000e-008,2.00000003e-003
,,,-4.90800000e-008,2.00000003e-003
,,,-4.90400000e-008,0.00000000e+000
,,,-4.90000000e-008,0.00000000e+000
,,,-4.89600000e-008,-2.00000003e-003
,,,-4.89200000e-008,-2.00000003e-003
,,,-4.88800000e-008,0.00000000e+000
,,,-4.88400000e-008,0.00000000e+000
,,,-4.88000000e-008,0.00000000e+000
,,,-4.87600000e-008,0.00000000e+000
,,,-4.87200000e-008,0.00000000e+000
,,,-4.86800000e-008,0.00000000e+000
,,,-4.86400000e-008,0.00000000e+000
,,,-4.86000000e-008,0.00000000e+000
,,,-4.85600000e-008,0.00000000e+000
,,,-4.85200000e-008,0.00000000e+000
,,,-4.84800000e-008,0.00000000e+000
,,,-4.84400000e-008,0.00000000e+000
,,,-4.84000000e-008,0.00000000e+000
,,,-4.83600000e-008,0.00000000e+000
,,,-4.83200000e-008,0.00000000e+000
,,,-4.82800000e-008,0.00000000e+000
,,,-4.82400000e-008,2.00000003e-003
,,,-4.82000000e-008,2.00000003e-003
,,,-4.81600000e-008,2.00000003e-003
,,,-4.81200000e-008,0.00000000e+000
,,,-4.80800000e-008,0.00000000e+000
,,,-4.80400000e-008,-2.00000003e-003
,,,-4.80000000e-008,-2.00000003e-003
,,,-4.79600000e-008,0.00000000e+000
,,,-4.79200000e-008,-2.00000003e-003
,,,-4.78800000e-008,-2.00000003e-003
,,,-4.78400000e-008,-2.00000003e-003
,,,-4.78000000e-008,-2.00000003e-003
,,,-4.77600000e-008,0.00000000e+000
,,,-4.77200000e-008,0.00000000e+000
,,,-4.76800000e-008,0.00000000e+000
,,,-4.76400000e-008,0.00000000e+000
,,,-4.76000000e-008,0.00000000e+000
,,,-4.75600000e-008,0.00000000e+000
,,,-4.75200000e-008,0.00000000e+000
,,,-4.74800000e-008,0.00000000e+000
,,,-4.74400000e-008,0.00000000e+000
,,,-4.74000000e-008,0.00000000e+000
,,,-4.73600000e-008,0.00000000e+000
,,,-4.73200000e-008,2.00000003e-003
,,,-4.72800000e-008,2.00000003e-003
,,,-4.72400000e-008,2.00000003e-003
,,,-4.72000000e-008,2.00000003e-003
,,,-4.71600000e-008,0.00000000e+000
,,,-4.71200000e-008,0.00000000e+000
,,,-4.70800000e-008,0.00000000e+000
,,,-4.70400000e-008,0.00000000e+000
,,,-4.70000000e-008,2.00000003e-003
,,,-4.69600000e-008,2.00000003e-003
,,,-4.69200000e-008,2.00000003e-003
,,,-4.68800000e-008,2.00000003e-003
,,,-4.68400000e-008,2.00000003e-003
,,,-4.68000000e-008,0.00000000e+000
,,,-4.67600000e-008,0.00000000e+000
,,,-4.67200000e-008,0.00000000e+000
,,,-4.66800000e-008,0.00000000e+000
,,,-4.66400000e-008,0.00000000e+000
,,,-4.66000000e-008,0.00000000e+000
,,,-4.65600000e-008,0.00000000e+000
,,,-4.65200000e-008,2.00000003e-003
,,,-4.64800000e-008,2.00000003e-003
,,,-4.64400000e-008,2.00000003e-003
,,,-4.64000000e-008,0.00000000e+000
,,,-4.63600000e-008,-2.00000003e-003
,,,-4.63200000e-008,-2.00000003e-003
,,,-4.62800000e-008,-2.00000003e-003
,,,-4.62400000e-008,-2.00000003e-003
,,,-4.62000000e-008,-2.00000003e-003
,,,-4.61600000e-008,0.00000000e+000
,,,-4.61200000e-008,0.00000000e+000
,,,-4.60800000e-008,0.00000000e+000
,,,-4.60400000e-008,0.00000000e+000
,,,-4.60000000e-008,0.00000000e+000
,,,-4.59600000e-008,0.00000000e+000
,,,-4.59200000e-008,0.00000000e+000
,,,-4.58800000e-008,0.00000000e+000
,,,-4.58400000e-008,0.00000000e+000
,,,-4.58000000e-008,0.00000000e+000
,,,-4.57600000e-008,0.00000000e+000
,,,-4.57200000e-008,0.00000000e+000
,,,-4.56800000e-008,0.00000000e+000
